44.200000 16131.8133 19451.4825 19552.4050 19529.0363
44.300000 16151.0335 19474.5563 19575.5983 19552.4349
44.400000 16170.0852 19497.4275 19598.5880 19575.6282
44.500000 16188.9695 19520.0976 19621.3755 19598.6180
44.600000 16207.6878 19542.5681 19643.9624 19621.4055
44.700000 16226.2413 19564.8405 19666.3502 19643.9924
44.800000 16244.6311 19586.9162 19688.5403 19666.3802
44.900000 16262.8586 19608.7969 19710.5343 19688.5704
45.000000 16280.9250 19630.4839 19732.3336 19710.5644
45.100000 16298.8316 19651.9787 19753.9398 19732.3638
45.200000 16316.5794 19673.2829 19775.3543 19753.9700
45.300000 16334.1698 19694.3978 19796.5787 19775.3846
45.400000 16351.6039 19715.3250 19817.6142 19796.6089
45.500000 16368.8830 19736.0658 19838.4625 19817.6445
45.600000 16386.0082 19756.6218 19859.1249 19838.4928
45.700000 16402.9807 19776.9943 19879.6030 19859.1553
45.800000 16419.8018 19797.1848 19899.8981 19879.6334
45.900000 16436.4726 19817.1947 19920.0116 19899.9285
46.000000 16452.9943 19837.0254 19939.9451 19920.0421
46.100000 16469.3680 19856.6784 19959.6998 19939.9755
46.200000 16485.5950 19876.1550 19979.2773 19959.7303
46.300000 16501.6763 19895.4566 19998.6789 19979.3078
46.400000 16517.6131 19914.5846 20017.9060 19998.7095
46.500000 16533.4066 19933.5404 20036.9600 20017.9366
46.600000 16549.0578 19952.3254 20055.8423 20036.9906
46.700000 16564.5681 19970.9409 20074.5542 20055.8729
46.800000 16579.9384 19989.3883 20093.0972 20074.5849
46.900000 16595.1698 20007.6689 20111.4725 20093.1279
47.000000 16610.2636 20025.7841 20129.6815 20111.5032
47.100000 16625.2208 20043.7352 20147.7256 20129.7123
47.200000 16640.0424 20061.5235 20165.6061 20147.7564
47.300000 16654.7297 20079.1504 20183.3242 20165.6369
47.400000 16669.2837 20096.6171 20200.8815 20183.3551
47.500000 16683.7055 20113.9251 20218.2791 20200.9123
47.600000 16697.9961 20131.0755 20235.5183 20218.3100
47.700000 16712.1566 20148.0696 20252.6005 20235.5492
47.800000 16726.1881 20164.9088 20269.5269 20252.6314
47.900000 16740.0917 20181.5943 20286.2988 20269.5578
48.000000 16753.8684 20198.1274 20302.9175 20286.3298
48.100000 16767.5192 20214.5093 20319.3843 20302.9485
48.200000 16781.0452 20230.7413 20335.7004 20319.4153
48.300000 16794.4474 20246.8246 20351.8670 20335.7314
48.400000 16807.7269 20262.7605 20367.8854 20351.8981
48.500000 16820.8846 20278.5502 20383.7569 20367.9166
48.600000 16833.9216 20294.1949 20399.4827 20383.7881
48.700000 16846.8389 20309.6958 20415.0639 20399.5138
48.800000 16859.6374 20325.0542 20430.5018 20415.0951
48.900000 16872.3183 20340.2711 20445.7975 20430.5330
49.000000 16884.8824 20355.3479 20460.9524 20445.8288
49.100000 16897.3308 20370.2857 20475.9676 20460.9837
49.200000 16909.6643 20385.0856 20490.8442 20475.9989
49.300000 16921.8841 20399.7489 20505.5834 20490.8755
49.400000 16933.9911 20414.2766 20520.1864 20505.6147
49.500000 16945.9861 20428.6700 20534.6543 20520.2177
49.600000 16957.8702 20442.9302 20548.9884 20534.6857
49.700000 16969.6443 20457.0583 20563.1897 20549.0198
49.800000 16981.3093 20471.0554 20577.2593 20563.2211
